CONSENTRATIONS	step	temp	pH	H2S(aq)	HS-	Methane(aq)	Fe++	H2(aq)	NO3-	O2(aq)	NH4+	SO4--	MgSO4(aq)	CaSO4(aq)	KSO4-	HCO3-	MgHCO3+	NaHCO3(aq)	CO2(aq)
CONSENTRATIONS	61	2.1	7.779	2.175e-08	8.312e-08	1.196e-06	1.509e-09	2.215e-09	1.20000000039e-05	0.000319871	7.30881e-09	0.0278962067505	0	0.00139	0.0003462	0.002165	0	0	8.917e-05
CONSENTRATIONS	62	2.0	7.786	2.06e-08	7.986e-08	1.145e-06	1.445e-09	2.121e-09	1.20000000039e-05	0.000319871	6.99801e-09	0.0278952066535	0	0.001389	0.0003462	0.002164	0	0	8.787e-05
CONSENTRATIONS	63	2.0	7.791	1.956e-08	7.685e-08	1.099e-06	1.386e-09	2.035e-09	1.20000000038e-05	0.000319871	6.71325e-09	0.0278952065655	0	0.001389	0.0003462	0.002163	0	0	8.669e-05
CONSENTRATIONS	64	2.0	7.797	1.862e-08	7.406e-08	1.056e-06	1.332e-09	1.955e-09	1.20000000038e-05	0.000319871	6.45153e-09	0.0278952064844	0	0.001389	0.0003462	0.002163	0	0	8.561e-05
CONSENTRATIONS	65	2.0	7.802	1.776e-08	7.147e-08	1.016e-06	1.282e-09	1.881e-09	1.20000000037e-05	0.000319871	6.20885e-09	0.0278952064104	0	0.001389	0.0003462	0.002162	0	0	8.461e-05
CONSENTRATIONS	66	2.0	7.806	1.698e-08	6.905e-08	9.791e-07	1.235e-09	1.813e-09	1.20000000037e-05	0.000319871	5.9832e-09	0.0278952063414	0	0.001389	0.0003462	0.002162	0	0	8.369e-05
CONSENTRATIONS	67	2.0	7.811	1.626e-08	6.68e-08	9.448e-07	1.192e-09	1.75e-09	1.20000000036e-05	0.000319871	5.77359e-09	0.0278951062784	0	0.001389	0.0003461	0.002161	0	0	8.284e-05
CONSENTRATIONS	68	2.0	7.815	1.56e-08	6.468e-08	9.129e-07	1.152e-09	1.691e-09	1.20000000036e-05	0.000319871	5.579e-09	0.0278951062194	0	0.001389	0.0003461	0.002161	0	0	8.205e-05
CONSENTRATIONS	69	2.0	7.819	1.499e-08	6.27e-08	8.83e-07	1.114e-09	1.635e-09	1.20000000036e-05	0.000319871	5.39645e-09	0.0278951061644	0	0.001389	0.0003461	0.00216	0	0	8.132e-05
CONSENTRATIONS	70	2.0	7.822	1.443e-08	6.084e-08	8.551e-07	1.079e-09	1.584e-09	1.20000000036e-05	0.000319871	5.22491e-09	0.0278951061134	0	0.001389	0.0003461	0.00216	0	0	8.063e-05
CONSENTRATIONS	71	2.0	7.826	1.39e-08	5.908e-08	8.288e-07	1.046e-09	1.535e-09	1.20000000035e-05	0.000319871	5.06541e-09	0.0278951060653	0	0.001389	0.0003461	0.00216	0	0	7.999e-05
CONSENTRATIONS	72	2.0	7.829	1.341e-08	5.743e-08	8.041e-07	1.014e-09	1.489e-09	1.20000000035e-05	0.000319871	4.91392e-09	0.0278951060203	0	0.001389	0.0003461	0.002159	0	0	7.939e-05
CONSENTRATIONS	73	2.0	7.832	1.296e-08	5.586e-08	7.809e-07	9.852e-10	1.446e-09	1.20000000035e-05	0.000319871	4.77246e-09	0.0278951059783	0	0.001389	0.0003461	0.002159	0	0	7.882e-05
CONSENTRATIONS	74	2.0	7.835	1.253e-08	5.438e-08	7.589e-07	9.575e-10	1.406e-09	1.20000000034e-05	0.000319871	4.63801e-09	0.0278951059383	0	0.001389	0.0003461	0.002159	0	0	7.829e-05
CONSENTRATIONS	75	2.0	7.838	1.213e-08	5.298e-08	7.382e-07	9.313e-10	1.367e-09	1.20000000034e-05	0.000319871	4.51058e-09	0.0278951059013	0	0.001389	0.0003461	0.002158	0	0	7.779e-05
CONSENTRATIONS	76	2.0	7.84	1.176e-08	5.165e-08	7.185e-07	9.065e-10	1.331e-09	1.20000000034e-05	0.000319871	4.39118e-09	0.0278951058663	0	0.001389	0.0003461	0.002158	0	0	7.732e-05
CONSENTRATIONS	77	2.0	7.843	1.14e-08	5.038e-08	6.999e-07	8.83e-10	1.296e-09	1.20000000034e-05	0.000319871	4.27678e-09	0.0278951058333	0	0.001389	0.0003461	0.002158	0	0	7.687e-05
CONSENTRATIONS	78	2.0	7.845	1.107e-08	4.918e-08	6.822e-07	8.607e-10	1.263e-09	1.20000000034e-05	0.000319871	4.16941e-09	0.0278951058013	0	0.001389	0.0003461	0.002157	0	0	7.645e-05
CONSENTRATIONS	79	2.0	7.847	1.076e-08	4.803e-08	6.654e-07	8.395e-10	1.232e-09	1.20000000034e-05	0.00031995	4.06604e-09	0.0278951057713	0	0.001389	0.0003461	0.002157	0	0	7.605e-05
CONSENTRATIONS	80	2.0	7.849	1.046e-08	4.694e-08	6.494e-07	8.193e-10	1.203e-09	1.20000000033e-05	0.00031995	3.9687e-09	0.0278951057433	0	0.001389	0.0003461	0.002157	0	0	7.567e-05
CONSENTRATIONS	81	2.0	7.851	1.018e-08	4.589e-08	6.341e-07	8e-10	1.174e-09	1.20000000033e-05	0.00031995	3.87536e-09	0.0278951057163	0	0.001389	0.0003461	0.002157	0	0	7.53e-05
CONSENTRATIONS	82	2.0	7.853	9.916e-09	4.49e-08	6.196e-07	7.817e-10	1.147e-09	1.20000000033e-05	0.00031995	3.78604e-09	0.0278951056903	0	0.001389	0.0003461	0.002156	0	0	7.496e-05
CONSENTRATIONS	83	2.0	7.855	9.664e-09	4.394e-08	6.057e-07	7.642e-10	1.122e-09	1.20000000033e-05	0.00031995	3.70173e-09	0.0278951056653	0	0.001389	0.0003461	0.002156	0	0	7.463e-05
CONSENTRATIONS	84	2.0	7.857	9.424e-09	4.303e-08	5.924e-07	7.474e-10	1.097e-09	1.20000000033e-05	0.00031995	3.62043e-09	0.0278951056423	0	0.001389	0.0003461	0.002156	0	0	7.432e-05
CONSENTRATIONS	85	2.0	7.859	9.196e-09	4.215e-08	5.797e-07	7.313e-10	1.074e-09	1.20000000033e-05	0.00031995	3.54214e-09	0.0278951056203	0	0.001389	0.0003461	0.002156	0	0	7.402e-05
CONSENTRATIONS	86	2.0	7.86	8.978e-09	4.131e-08	5.675e-07	7.16e-10	1.051e-09	1.20000000033e-05	0.00031995	3.46786e-09	0.0278951055982	0	0.001389	0.0003461	0.002155	0	0	7.373e-05
CONSENTRATIONS	87	2.0	7.862	8.771e-09	4.05e-08	5.558e-07	7.012e-10	1.029e-09	1.20000000032e-05	0.00031995	3.39658e-09	0.0278951055782	0	0.001389	0.0003461	0.002155	0	0	7.346e-05
CONSENTRATIONS	88	2.0	7.864	8.573e-09	3.973e-08	5.446e-07	6.871e-10	1.009e-09	1.20000000032e-05	0.00031995	3.32832e-09	0.0278951055582	0	0.001389	0.0003461	0.002155	0	0	7.32e-05
CONSENTRATIONS	89	2.0	7.865	8.384e-09	3.898e-08	5.338e-07	6.735e-10	9.887e-10	1.20000000032e-05	0.00031995	3.26207e-09	0.0278951055402	0	0.001389	0.0003461	0.002155	0	0	7.294e-05
CONSENTRATIONS	90	2.0	7.866	8.203e-09	3.826e-08	5.235e-07	6.604e-10	9.695e-10	1.20000000032e-05	0.00031995	3.19883e-09	0.0278951055222	0	0.001389	0.0003461	0.002155	0	0	7.27e-05
CONSENTRATIONS	91	2.0	7.868	8.03e-09	3.757e-08	5.135e-07	6.479e-10	9.511e-10	1.20000000032e-05	0.00031995	3.13859e-09	0.0278951055042	0	0.001389	0.0003461	0.002155	0	0	7.247e-05
CONSENTRATIONS	92	2.0	7.869	7.864e-09	3.69e-08	5.039e-07	6.358e-10	9.333e-10	1.20000000032e-05	0.00031995	3.07936e-09	0.0278951054882	0	0.001389	0.0003461	0.002154	0	0	7.225e-05
CONSENTRATIONS	93	2.0	7.87	7.704e-09	3.626e-08	4.947e-07	6.241e-10	9.162e-10	1.20000000032e-05	0.00031995	3.02314e-09	0.0278951054722	0	0.001389	0.0003461	0.002154	0	0	7.203e-05
CONSENTRATIONS	94	2.0	7.872	7.552e-09	3.564e-08	4.858e-07	6.129e-10	8.998e-10	1.20000000032e-05	0.00031995	2.96892e-09	0.0278951054572	0	0.001389	0.0003461	0.002154	0	0	7.183e-05
CONSENTRATIONS	95	2.0	7.873	7.405e-09	3.504e-08	4.772e-07	6.021e-10	8.839e-10	1.20000000032e-05	0.00031995	2.91671e-09	0.0278951054422	0	0.001389	0.0003461	0.002154	0	0	7.163e-05
CONSENTRATIONS	96	2.0	7.874	7.264e-09	3.446e-08	4.689e-07	5.916e-10	8.685e-10	1.20000000032e-05	0.00031995	2.86551e-09	0.0278951054272	0	0.001389	0.0003461	0.002154	0	0	7.144e-05
CONSENTRATIONS	97	2.0	7.875	7.128e-09	3.39e-08	4.609e-07	5.815e-10	8.537e-10	1.20000000031e-05	0.00031995	2.81731e-09	0.0278951054142	0	0.001389	0.0003461	0.002154	0	0	7.125e-05
CONSENTRATIONS	98	2.0	7.876	6.997e-09	3.336e-08	4.532e-07	5.718e-10	8.394e-10	1.20000000031e-05	0.00031995	2.76912e-09	0.0278951054002	0	0.001389	0.0003461	0.002154	0	0	7.107e-05
CONSENTRATIONS	99	2.0	7.877	6.871e-09	3.284e-08	4.457e-07	5.623e-10	8.255e-10	1.20000000031e-05	0.00031995	2.72393e-09	0.0278951053882	0	0.001389	0.0003461	0.002153	0	0	7.09e-05
CONSENTRATIONS	100	2.0	7.878	6.749e-09	3.233e-08	4.385e-07	5.532e-10	8.121e-10	1.20000000031e-05	0.00031995	2.67975e-09	0.0278951053752	0	0.001389	0.0003461	0.002153	0	0	7.074e-05
CONSENTRATIONS	101	2.0	7.879	6.632e-09	3.184e-08	4.315e-07	5.443e-10	7.991e-10	1.20000000031e-05	0.00031995	2.63657e-09	0.0278951053632	0	0.001389	0.0003461	0.002153	0	0	7.058e-05
CONSENTRATIONS	102	2.0	7.88	6.519e-09	3.137e-08	4.247e-07	5.358e-10	7.865e-10	1.20000000031e-05	0.00031995	2.5954e-09	0.0278951053522	0	0.001389	0.0003461	0.002153	0	0	7.042e-05
CONSENTRATIONS	103	2.0	7.881	6.409e-09	3.09e-08	4.181e-07	5.275e-10	7.744e-10	1.20000000031e-05	0.00031995	2.55524e-09	0.0278951053402	0	0.001389	0.0003461	0.002153	0	0	7.027e-05
CONSENTRATIONS	104	2.0	7.882	6.304e-09	3.046e-08	4.117e-07	5.194e-10	7.626e-10	1.20000000031e-05	0.00031995	2.51607e-09	0.0278951053302	0	0.001389	0.0003461	0.002153	0	0	7.012e-05
CONSENTRATIONS	105	2.0	7.883	6.202e-09	3.002e-08	4.055e-07	5.116e-10	7.511e-10	1.20000000031e-05	0.00031995	2.47792e-09	0.0278951053192	0	0.001389	0.0003461	0.002153	0	0	6.998e-05
CONSENTRATIONS	106	2.0	7.883	6.103e-09	2.96e-08	3.995e-07	5.041e-10	7.4e-10	1.20000000031e-05	0.00031995	2.44176e-09	0.0278951053092	0	0.001389	0.0003461	0.002153	0	0	6.984e-05
CONSENTRATIONS	0	229.0	4.69	0.0004629	6.134e-06	0.0054	2.563e-06	1e-05	9.9996036e-15	7.9e-15	3.3003e-05	1.00003e-14	0	4.103e-15	1.214e-15	0.0004703	0	0	0.1729
CONSENTRATIONS	1	228.6	4.691	0.0004619	6.175e-06	0.005389	2.581e-06	9.98e-06	2.3951427e-08	6.38636e-07	3.2939e-05	5.569152e-05	0	2.281e-05	6.744e-06	0.000476	0	0	0.1726
CONSENTRATIONS	2	228.1	4.692	0.0004608	6.219e-06	0.005377	2.6e-06	9.958e-06	5.0192947e-08	1.33826e-06	3.2862e-05	0.0001166962	0	4.768e-05	1.41e-05	0.0004821	0	0	0.1722
CONSENTRATIONS	3	227.5	4.694	0.0004596	6.266e-06	0.005364	2.621e-06	9.934e-06	7.8914562e-08	2.10377e-06	3.2783e-05	0.000183485	0	7.478e-05	2.21e-05	0.0004888	0	0	0.1718
CONSENTRATIONS	4	226.9	4.695	0.0004584	6.317e-06	0.00535	2.643e-06	9.908e-06	1.10406273e-07	2.94275e-06	3.27e-05	0.0002565827	0	0.0001043	3.081e-05	0.0004962	0	0	0.1713
CONSENTRATIONS	5	226.3	4.696	0.000457	6.371e-06	0.005335	2.668e-06	9.879e-06	1.4470808e-07	3.85915e-06	3.2605e-05	0.0003366131	0	0.0001364	4.028e-05	0.0005042	0	0	0.1708
CONSENTRATIONS	6	225.6	4.698	0.0004554	6.428e-06	0.005318	2.695e-06	9.848e-06	1.82409982e-07	4.86245e-06	3.2496e-05	0.0004240159	0	0.0001712	5.055e-05	0.000513	0	0	0.1702
CONSENTRATIONS	7	224.8	4.699	0.0004538	6.489e-06	0.005299	2.724e-06	9.814e-06	2.2341198e-07	5.95818e-06	3.2383e-05	0.0005195307	0	0.0002089	6.168e-05	0.0005226	0	0	0.1696
CONSENTRATIONS	8	224.0	4.701	0.000452	6.554e-06	0.005279	2.755e-06	9.776e-06	2.6831406e-07	7.15424e-06	3.2267e-05	0.000623817	0	0.0002498	7.371e-05	0.000533	0	0	0.169
CONSENTRATIONS	9	223.0	4.702	0.00045	6.623e-06	0.005257	2.789e-06	9.736e-06	3.1731622e-07	8.4609e-06	3.2126e-05	0.0007377044	0	0.0002939	8.671e-05	0.0005444	0	0	0.1683
CONSENTRATIONS	10	222.0	4.703	0.0004478	6.694e-06	0.005233	2.826e-06	9.691e-06	3.7071846e-07	9.8829e-06	3.1981e-05	0.0008618221	0	0.0003415	0.0001007	0.0005569	0	0	0.1675
CONSENTRATIONS	11	220.9	4.704	0.0004455	6.769e-06	0.005207	2.865e-06	9.643e-06	4.2882077e-07	1.14313e-05	3.1822e-05	0.0009970394	0	0.0003927	0.0001158	0.0005705	0	0	0.1667
CONSENTRATIONS	12	219.8	4.706	0.0004429	6.847e-06	0.005179	2.907e-06	9.59e-06	4.9222314e-07	1.31219e-05	3.1648e-05	0.0011443354	0	0.0004477	0.0001319	0.0005852	0	0	0.1657
CONSENTRATIONS	13	218.5	4.706	0.0004401	6.927e-06	0.005148	2.952e-06	9.532e-06	5.6102555e-07	1.49547e-05	3.1459e-05	0.0013043592	0	0.0005064	0.0001492	0.0006013	0	0	0.1647
CONSENTRATIONS	14	217.1	4.707	0.0004371	7.01e-06	0.005114	3e-06	9.47e-06	6.3582799e-07	1.69534e-05	3.1255e-05	0.0014782698	0	0.0005691	0.0001676	0.0006188	0	0	0.1636
CONSENTRATIONS	15	215.5	4.708	0.0004339	7.093e-06	0.005077	3.051e-06	9.403e-06	7.1703045e-07	1.9118e-05	3.1027e-05	0.001666866	0	0.0006357	0.0001871	0.0006377	0	0	0.1625
CONSENTRATIONS	16	213.9	4.708	0.0004304	7.177e-06	0.005038	3.104e-06	9.329e-06	8.049329e-07	2.14643e-05	3.0784e-05	0.001871427	0	0.0007063	0.0002078	0.0006582	0	0	0.1612
CONSENTRATIONS	17	212.1	4.708	0.0004266	7.26e-06	0.004995	3.16e-06	9.25e-06	9.0013533e-07	2.40002e-05	3.0526e-05	0.002092781	0	0.0007806	0.0002296	0.0006805	0	0	0.1598
CONSENTRATIONS	18	210.2	4.708	0.0004225	7.342e-06	0.004949	3.217e-06	9.164e-06	1.00303772e-06	2.67415e-05	3.0244e-05	0.002331728	0	0.0008586	0.0002524	0.0007045	0	0	0.1583
CONSENTRATIONS	19	208.1	4.707	0.000418	7.419e-06	0.004899	3.276e-06	9.072e-06	1.11404005e-06	2.96961e-05	2.9939e-05	0.002589867	0	0.00094	0.0002763	0.0007304	0	0	0.1567
CONSENTRATIONS	20	205.8	4.706	0.0004133	7.492e-06	0.004845	3.336e-06	8.972e-06	1.2330423e-06	3.28798e-05	2.9611e-05	0.002867095	0	0.001024	0.000301	0.0007582	0	0	0.155
CONSENTRATIONS	21	203.4	4.704	0.0004082	7.557e-06	0.004787	3.396e-06	8.865e-06	1.36204444e-06	3.63084e-05	2.9251e-05	0.003165613	0	0.001111	0.0003264	0.0007881	0	0	0.1531
CONSENTRATIONS	22	200.8	4.702	0.0004028	7.614e-06	0.004725	3.456e-06	8.75e-06	1.49904646e-06	3.99819e-05	2.888e-05	0.003487321	0	0.001201	0.0003524	0.00082	0	0	0.1511
CONSENTRATIONS	23	198.0	4.699	0.000397	7.658e-06	0.004659	3.514e-06	8.628e-06	1.64704833e-06	4.39161e-05	2.8469e-05	0.003829617	0	0.001291	0.0003787	0.000854	0	0	0.149
CONSENTRATIONS	24	195.1	4.695	0.0003908	7.688e-06	0.004588	3.569e-06	8.496e-06	1.80405003e-06	4.8111e-05	2.80384e-05	0.004196202	0	0.001382	0.0004051	0.0008901	0	0	0.1467
CONSENTRATIONS	25	191.9	4.69	0.0003842	7.701e-06	0.004512	3.62e-06	8.356e-06	1.97205155e-06	5.25903e-05	2.75801e-05	0.004585775	0	0.001472	0.0004313	0.0009282	0	0	0.1443
CONSENTRATIONS	26	188.6	4.685	0.0003772	7.694e-06	0.004432	3.667e-06	8.208e-06	2.15105287e-06	5.73461e-05	2.7085e-05	0.005000838	0	0.001562	0.000457	0.0009682	0	0	0.1417
CONSENTRATIONS	27	185.0	4.679	0.0003699	7.665e-06	0.004347	3.706e-06	8.05e-06	2.34005397e-06	6.23863e-05	2.65644e-05	0.00543909	0	0.001648	0.0004819	0.00101	0	0	0.139
CONSENTRATIONS	28	181.2	4.672	0.0003621	7.611e-06	0.004257	3.738e-06	7.884e-06	2.53905485e-06	6.77109e-05	2.60192e-05	0.005904934	0	0.001732	0.0005056	0.001054	0	0	0.1361
CONSENTRATIONS	29	177.3	4.664	0.000354	7.53e-06	0.004163	3.761e-06	7.709e-06	2.75005548e-06	7.3312e-05	2.54402e-05	0.006392869	0	0.00181	0.0005276	0.001098	0	0	0.1331
CONSENTRATIONS	30	173.1	4.655	0.0003455	7.422e-06	0.004063	3.774e-06	7.525e-06	2.97105585e-06	7.9237e-05	2.48281e-05	0.0069066984	0	0.001883	0.0005478	0.001144	0	0	0.1299
CONSENTRATIONS	31	168.8	4.646	0.0003366	7.285e-06	0.003959	3.776e-06	7.332e-06	3.20205596e-06	8.5399e-05	2.41934e-05	0.0074437229	0	0.00195	0.0005656	0.001191	0	0	0.1266
CONSENTRATIONS	32	164.2	4.636	0.0003273	7.119e-06	0.003851	3.767e-06	7.131e-06	3.44205579e-06	9.1798e-05	2.35362e-05	0.0080039442	0	0.002008	0.0005809	0.001238	0	0	0.1231
CONSENTRATIONS	33	159.5	4.626	0.0003178	6.925e-06	0.003738	3.745e-06	6.923e-06	3.69305534e-06	9.8434e-05	2.28465e-05	0.0085860641	0	0.002059	0.0005934	0.001285	0	0	0.1195
CONSENTRATIONS	34	154.6	4.615	0.0003079	6.705e-06	0.003622	3.711e-06	6.707e-06	3.9510546e-06	0.000105386	2.21341e-05	0.0091869842	0	0.0021	0.000603	0.001332	0	0	0.1158
CONSENTRATIONS	35	149.6	4.605	0.0002977	6.462e-06	0.003502	3.664e-06	6.485e-06	4.21805356e-06	0.000112496	2.13984e-05	0.009806406	0	0.002132	0.0006094	0.001378	0	0	0.1119
CONSENTRATIONS	36	144.4	4.594	0.0002872	6.2e-06	0.003379	3.606e-06	6.257e-06	4.49205223e-06	0.000119764	2.06489e-05	0.010442831	0	0.002155	0.0006128	0.001422	0	0	0.108
CONSENTRATIONS	37	139.1	4.584	0.0002766	5.922e-06	0.003253	3.535e-06	6.024e-06	4.7710506e-06	0.00012719	1.987481e-05	0.0110932601	0	0.002169	0.0006133	0.001466	0	0	0.104
CONSENTRATIONS	38	133.8	4.575	0.0002658	5.632e-06	0.003125	3.454e-06	5.787e-06	5.05604869e-06	0.000134774	1.909551e-05	0.0117550944	0	0.002175	0.0006109	0.001508	0	0	0.0999
CONSENTRATIONS	39	128.3	4.568	0.0002548	5.336e-06	0.002995	3.362e-06	5.547e-06	5.3440465e-06	0.000142516	1.830023e-05	0.0124246344	0	0.002172	0.0006059	0.001548	0	0	0.09576
CONSENTRATIONS	40	122.8	4.562	0.0002437	5.038e-06	0.002864	3.26e-06	5.305e-06	5.63504408e-06	0.000150258	1.750828e-05	0.0130984805	0	0.002162	0.0005987	0.001586	0	0	0.09158
CONSENTRATIONS	41	117.3	4.558	0.0002326	4.742e-06	0.002733	3.151e-06	5.062e-06	5.92604145e-06	0.000158	1.669904e-05	0.0137812329	0	0.002145	0.0005895	0.001623	0	0	0.08739
CONSENTRATIONS	42	111.8	4.556	0.0002215	4.452e-06	0.002602	3.035e-06	4.819e-06	6.21803864e-06	0.000165742	1.590197e-05	0.0144572915	0	0.002123	0.0005787	0.001658	0	0	0.0832
CONSENTRATIONS	43	106.3	4.558	0.0002105	4.171e-06	0.002472	2.912e-06	4.577e-06	6.50703572e-06	0.000173484	1.510659e-05	0.015127476	0	0.002096	0.0005668	0.00169	0	0	0.07904
CONSENTRATIONS	44	100.9	4.562	0.0001995	3.902e-06	0.002342	2.786e-06	4.338e-06	6.79503274e-06	0.000181147	1.431253e-05	0.015794156	0	0.002066	0.000554	0.001721	0	0	0.07491
CONSENTRATIONS	45	95.5	4.57	0.0001887	3.647e-06	0.002215	2.656e-06	4.102e-06	7.07802974e-06	0.000188731	1.3539485e-05	0.0164578809	0	0.002033	0.0005407	0.001751	0	0	0.07085
CONSENTRATIONS	46	90.3	4.581	0.0001781	3.407e-06	0.00209	2.525e-06	3.871e-06	7.35502679e-06	0.000196078	1.2777201e-05	0.01710006028	0	0.001998	0.0005272	0.001779	0	0	0.06685
CONSENTRATIONS	47	85.1	4.596	0.0001677	3.182e-06	0.001968	2.393e-06	3.644e-06	7.62702394e-06	0.000203346	1.2025492e-05	0.01773209348	0	0.001962	0.0005138	0.001806	0	0	0.06295
CONSENTRATIONS	48	80.1	4.614	0.0001576	2.974e-06	0.001849	2.261e-06	3.424e-06	7.89102122e-06	0.000210377	1.1304214e-05	0.01834512994	0	0.001926	0.0005006	0.001831	0	0	0.05916
CONSENTRATIONS	49	75.2	4.636	0.0001478	2.782e-06	0.001734	2.131e-06	3.211e-06	8.14701867e-06	0.00021725	1.0593256e-05	0.01893947914	0	0.00189	0.0004879	0.001855	0	0	0.05547
CONSENTRATIONS	50	70.8	4.66	0.0001389	2.616e-06	0.001629	2.01e-06	3.017e-06	8.37901645e-06	0.000223412	9.956574e-06	0.01947929104	0	0.001857	0.0004765	0.001877	0	0	0.05213
CONSENTRATIONS	51	66.9	4.685	0.000131	2.475e-06	0.001537	1.902e-06	2.845e-06	8.58501458e-06	0.000228942	9.390089e-06	0.01996557506	0	0.001828	0.0004665	0.001896	0	0	0.04917
CONSENTRATIONS	52	63.4	4.71	0.0001239	2.355e-06	0.001454	1.805e-06	2.692e-06	8.769013e-06	0.00023384	8.884734e-06	0.02038591055	0	0.001801	0.0004577	0.001912	0	0	0.04653
CONSENTRATIONS	53	60.3	4.736	0.0001176	2.251e-06	0.00138	1.716e-06	2.555e-06	8.93401165e-06	0.000238185	8.430466e-06	0.02077200709	0	0.001778	0.00045	0.001927	0	0	0.04415
CONSENTRATIONS	54	57.5	4.761	0.0001118	2.16e-06	0.001312	1.636e-06	2.431e-06	9.08301049e-06	0.000242214	8.02026e-06	0.02112052439	0	0.001756	0.0004432	0.001941	0	0	0.04201
CONSENTRATIONS	55	54.9	4.785	0.0001066	2.08e-06	0.001252	1.562e-06	2.318e-06	9.219009498e-06	0.000245769	7.649098e-06	0.02143327225	0	0.001737	0.0004372	0.001953	0	0	0.04006
CONSENTRATIONS	56	52.6	4.81	0.0001019	2.01e-06	0.001196	1.495e-06	2.215e-06	9.342008637e-06	0.000249087	7.3099682e-06	0.02171885054	0	0.00172	0.0004317	0.001964	0	0	0.03829
CONSENTRATIONS	57	50.4	4.833	9.754e-05	1.947e-06	0.001145	1.433e-06	2.121e-06	9.455007889e-06	0.000252089	6.9998631e-06	0.021986419151	0	0.001704	0.0004269	0.001975	0	0	0.03667
CONSENTRATIONS	58	48.5	4.856	9.354e-05	1.891e-06	0.001099	1.377e-06	2.035e-06	9.558007235e-06	0.000254854	6.7147767e-06	0.02222660801	0	0.00169	0.0004225	0.001984	0	0	0.03518
CONSENTRATIONS	59	46.6	4.879	8.986e-05	1.84e-06	0.001056	1.324e-06	1.955e-06	9.65400666e-06	0.000257382	6.4527047e-06	0.022447387065	0	0.001676	0.0004185	0.001993	0	0	0.03381
CONSENTRATIONS	60	45.0	4.901	8.646e-05	1.794e-06	0.001016	1.275e-06	1.882e-06	9.742006153e-06	0.000259752	6.2096441e-06	0.022650716274	0	0.001664	0.0004149	0.002001	0	0	0.03254
CONSENTRATIONS	61	43.4	4.923	8.33e-05	1.752e-06	0.0009793	1.23e-06	1.813e-06	9.824005704e-06	0.000261964	5.9845925e-06	0.022835585607	0	0.001653	0.0004117	0.002008	0	0	0.03136
CONSENTRATIONS	62	42.0	4.943	8.036e-05	1.714e-06	0.000945	1.187e-06	1.75e-06	9.900005304e-06	0.000263939	5.7745483e-06	0.023021765039	0	0.001643	0.0004087	0.002015	0	0	0.03026
CONSENTRATIONS	63	40.6	4.964	7.762e-05	1.679e-06	0.000913	1.148e-06	1.691e-06	9.971004947e-06	0.000265835	5.5795101e-06	0.023178236554	0	0.001633	0.0004059	0.002022	0	0	0.02924
CONSENTRATIONS	64	39.4	4.984	7.506e-05	1.647e-06	0.0008832	1.111e-06	1.635e-06	1.0040004627e-05	0.000267652	5.3974767e-06	0.023336089135	0	0.001624	0.0004034	0.002028	0	0	0.02828
CONSENTRATIONS	65	38.2	5.003	7.266e-05	1.617e-06	0.0008552	1.076e-06	1.584e-06	1.0100004338e-05	0.000269311	5.2264475e-06	0.023485111771	0	0.001616	0.000401	0.002033	0	0	0.02739
CONSENTRATIONS	66	37.1	5.021	7.041e-05	1.59e-06	0.0008289	1.043e-06	1.535e-06	1.0160004078e-05	0.000270812	5.0654217e-06	0.023614393454	0	0.001608	0.0003988	0.002039	0	0	0.02655
CONSENTRATIONS	67	36.0	5.04	6.829e-05	1.564e-06	0.0008042	1.013e-06	1.489e-06	1.0210003842e-05	0.000272313	4.9143988e-06	0.023744926176	0	0.001601	0.0003968	0.002044	0	0	0.02576
CONSENTRATIONS	68	35.0	5.057	6.629e-05	1.541e-06	0.000781	9.836e-07	1.446e-06	1.0260003627e-05	0.000273656	4.7723784e-06	0.023865704931	0	0.001594	0.000395	0.002048	0	0	0.02502
CONSENTRATIONS	69	34.1	5.074	6.441e-05	1.519e-06	0.000759	9.562e-07	1.406e-06	1.0310003431e-05	0.000274999	4.6383601e-06	0.023977521713	0	0.001588	0.0003932	0.002053	0	0	0.02431
CONSENTRATIONS	70	33.2	5.091	6.262e-05	1.498e-06	0.0007383	9.303e-07	1.367e-06	1.0360003252e-05	0.000276184	4.5113436e-06	0.02408957452	0	0.001582	0.0003916	0.002057	0	0	0.02365
CONSENTRATIONS	71	32.4	5.108	6.094e-05	1.478e-06	0.0007186	9.057e-07	1.331e-06	1.0400003088e-05	0.000277369	4.3913287e-06	0.024182757347	0	0.001577	0.0003901	0.002061	0	0	0.02302
CONSENTRATIONS	72	31.6	5.123	5.934e-05	1.46e-06	0.0007	8.824e-07	1.296e-06	1.0440002938e-05	0.000278475	4.2773152e-06	0.024284967192	0	0.001571	0.0003886	0.002065	0	0	0.02243
CONSENTRATIONS	73	30.9	5.139	5.782e-05	1.443e-06	0.0006823	8.603e-07	1.264e-06	1.0480002799e-05	0.000279502	4.1693028e-06	0.024378401053	0	0.001566	0.0003873	0.002069	0	0	0.02186
CONSENTRATIONS	74	30.2	5.154	5.637e-05	1.427e-06	0.0006655	8.392e-07	1.232e-06	1.0520002671e-05	0.000280529	4.0672916e-06	0.024461855927	0	0.001561	0.000386	0.002072	0	0	0.02132
