"T"	"P"	"rho"	"logK"	"G"	"H"	"S"	"V"	"Cp"	"info"
460	50	0.8823	37.6787	-331820.0747	-252354.154	168.2604	-16.2782	-12460.1431	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
461	50	0.8812	37.6205	-332028.0947	-253015.5874	166.9119	-17.0081	-13029.0465	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
462	50	0.8801	37.5627	-332236.693	-253714.8463	165.4886	-17.7755	-13620.2881	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
463	50	0.879	37.5052	-332445.8759	-254453.4535	163.9877	-18.5814	-14234.6431	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
464	50	0.8778	37.4479	-332655.6498	-255232.9851	162.4063	-19.427	-14872.9122	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
465	50	0.8767	37.391	-332866.0211	-256055.0722	160.7416	-20.3135	-15535.923	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
466	50	0.8756	37.3345	-333076.9966	-256921.403	158.9903	-21.2419	-16224.5309	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
467	50	0.8745	37.2782	-333288.583	-257833.7248	157.1493	-22.2135	-16939.6202	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
468	50	0.8733	37.2222	-333500.7872	-258793.8459	155.2154	-23.2295	-17682.105	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
469	50	0.8722	37.1665	-333713.6164	-259803.6382	153.1852	-24.2911	-18452.9303	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
470	50	0.871	37.1112	-333927.0778	-260865.0388	151.0551	-25.3997	-19253.0739	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
471	50	0.8699	37.0561	-334141.1787	-261980.0529	148.8217	-26.5565	-20083.5467	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
472	50	0.8687	37.0014	-334355.9269	-263150.756	146.481	-27.7629	-20945.3948	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
473	50	0.8675	36.947	-334571.3298	-264379.2967	144.0294	-29.0203	-21839.7007	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
474	50	0.8664	36.8928	-334787.3955	-265667.8989	141.4628	-30.3302	-22767.5844	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
475	50	0.8652	36.839	-335004.132	-267018.8652	138.7772	-31.6941	-23730.2057	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
476	50	0.864	36.7854	-335221.5474	-268434.5793	135.9682	-33.1134	-24728.7649	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
477	50	0.8628	36.7322	-335439.6501	-269917.5092	133.0315	-34.5898	-25764.5054	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
478	50	0.8616	36.6793	-335658.4488	-271470.2105	129.9626	-36.125	-26838.7149	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
479	50	0.8604	36.6266	-335877.9521	-273095.3294	126.7568	-37.7206	-27952.7277	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
480	50	0.8592	36.5743	-336098.169	-274795.6066	123.4093	-39.3783	-29107.9263	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
481	50	0.858	36.5222	-336319.1086	-276573.8806	119.915	-41.1002	-30305.7437	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
482	50	0.8567	36.4705	-336540.7801	-278433.0913	116.2688	-42.8879	-31547.6658	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
483	50	0.8555	36.419	-336763.193	-280376.2846	112.4654	-44.7436	-32835.2333	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
484	50	0.8543	36.3679	-336986.357	-282406.616	108.4992	-46.6692	-34170.0446	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
485	50	0.853	36.317	-337210.2821	-284527.3551	104.3646	-48.6669	-35553.7578	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
486	50	0.8518	36.2664	-337434.9782	-286741.8901	100.0555	-50.7389	-36988.0942	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
487	50	0.8505	36.2162	-337660.4556	-289053.7329	95.5659	-52.8875	-38474.8405	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
488	50	0.8493	36.1662	-337886.7249	-291466.5237	90.8895	-55.1151	-40015.8521	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
489	50	0.848	36.1165	-338113.7968	-293984.0363	86.0197	-57.4242	-41613.0564	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
490	50	0.8468	36.067	-338341.6821	-296610.184	80.9498	-59.8175	-43268.4559	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
491	50	0.8455	36.0179	-338570.392	-299349.025	75.6726	-62.2977	-44984.1321	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
492	50	0.8442	35.9691	-338799.938	-302204.7686	70.181	-64.8676	-46762.2489	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
493	50	0.8429	35.9205	-339030.3315	-305181.7816	64.4674	-67.5302	-48605.0572	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
494	50	0.8416	35.8723	-339261.5844	-308284.5953	58.524	-70.2886	-50514.8982	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
495	50	0.8403	35.8243	-339493.7089	-311517.912	52.3428	-73.1461	-52494.2089	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
496	50	0.839	35.7766	-339726.7171	-314886.6131	45.9153	-76.1062	-54545.5261	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
497	50	0.8377	35.7292	-339960.6216	-318395.7664	39.2329	-79.1723	-56671.4915	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
498	50	0.8363	35.6821	-340195.4353	-322050.635	32.2865	-82.3482	-58874.8577	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
499	50	0.835	35.6353	-340431.1712	-325856.6853	25.0669	-85.638	-61158.4927	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
500	50	0.8336	35.5887	-340667.8426	-329819.5968	17.5643	-89.0456	-63525.3871	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
501	50	0.8323	35.5424	-340905.463	-333945.2713	9.7686	-92.5755	-65978.6595	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
502	50	0.8309	35.4965	-341144.0464	-338239.8438	1.6695	-96.2322	-68521.5637	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
503	50	0.8296	35.4508	-341383.6067	-342709.6927	-6.7439	-100.0204	-71157.496	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
504	50	0.8282	35.4054	-341624.1584	-347361.4516	-15.483	-103.9453	-73890.0025	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
505	50	0.8268	35.3602	-341865.7162	-352202.0211	-24.5593	-108.012	-76722.7873	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
506	50	0.8254	35.3154	-342108.295	-357238.582	-33.985	-112.2262	-79659.7215	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
507	50	0.824	35.2708	-342351.9101	-362478.6087	-43.7728	-116.5937	-82704.852	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
508	50	0.8226	35.2266	-342596.5769	-367929.8832	-53.9359	-121.1207	-85862.4114	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
509	50	0.8212	35.1826	-342842.3113	-373600.5109	-64.4879	-125.8136	-89136.8285	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
510	50	0.8198	35.1389	-343089.1295	-379498.9361	-75.443	-130.6794	-92532.7398	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
511	50	0.8184	35.0955	-343337.0479	-385633.9597	-86.8161	-135.7253	-96055.0008	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
512	50	0.8169	35.0523	-343586.0833	-392014.757	-98.6226	-140.9588	-99708.6994	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
513	50	0.8155	35.0095	-343836.2528	-398650.897	-110.8787	-146.3881	-103499.1692	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
514	50	0.814	34.9669	-344087.5737	-405552.3629	-123.601	-152.0216	-107432.0039	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
515	50	0.8126	34.9246	-344340.064	-412729.574	-136.807	-157.8684	-111513.0735	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
516	50	0.8111	34.8826	-344593.7416	-420193.4091	-150.5151	-163.9379	-115748.5405	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
517	50	0.8096	34.8409	-344848.625	-427955.2304	-164.7441	-170.2401	-120144.8781	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
518	50	0.8081	34.7994	-345104.7331	-436026.9109	-179.5141	-176.7858	-124708.8895	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
519	50	0.8066	34.7583	-345362.085	-444420.8615	-194.8457	-183.5861	-129447.7282	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
520	50	0.8051	34.7174	-345620.7003	-453150.0618	-210.7605	-190.653	-134368.9209	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
521	50	0.8036	34.6768	-345880.5988	-462228.0912	-227.2814	-197.9991	-139480.3908	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
522	50	0.802	34.6365	-346141.801	-471669.1639	-244.432	-205.6378	-144790.4836	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
523	50	0.8005	34.5965	-346404.3274	-481488.1647	-262.237	-213.5832	-150307.9951	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
524	50	0.7989	34.5568	-346668.1993	-491700.6888	-280.7225	-221.8505	-156042.2011	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
525	50	0.7974	34.5174	-346933.4382	-502323.083	-299.9157	-230.4556	-162002.8898	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
526	50	0.7958	34.4782	-347200.0666	-513372.5293	-319.8452	-239.4155	-168200.4206	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
527	50	0.7942	34.4394	-347468.1055	-524866.9387	-340.5407	-248.7483	-174645.664	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
528	50	0.7926	34.4008	-347737.5786	-536825.236	-362.0337	-258.473	-181350.1903	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
529	50	0.791	34.3625	-348008.509	-549267.2588	-384.357	-268.6102	-188326.2144	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
530	50	0.7894	34.3246	-348280.9206	-562213.8567	-407.5454	-279.1816	-195586.6684	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
531	50	0.7878	34.2869	-348554.8375	-575686.9556	-431.6351	-290.2102	-203145.2538	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
532	50	0.7861	34.2495	-348830.2845	-589709.6272	-456.6644	-301.7209	-211016.4975	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
533	50	0.7845	34.2123	-349107.2867	-604306.1633	-482.6735	-313.7397	-219215.8134	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
534	50	0.7828	34.1755	-349385.87	-619502.1569	-509.7049	-326.2949	-227759.5691	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
535	50	0.7811	34.139	-349666.0605	-635324.5895	-537.8031	-339.4163	-236665.1581	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
536	50	0.7794	34.1028	-349947.8852	-651801.9249	-567.0152	-353.1358	-245951.0798	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
537	50	0.7777	34.0668	-350231.3714	-668964.2213	-597.391	-367.4878	-255637.032	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
538	50	0.0253	89.1964	-918710.2081	-90796337.115	-167062.6264	-9728720.0487	210242469.2877	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
539	50	0.0251	89.3784	-922295.9232	-88535533.0781	-162551.5831	-9558372.2232	203842045.3178	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
540	50	0.025	89.5548	-925830.8104	-86363896.44	-158222.4662	-9393042.1251	197741402.324	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
541	50	0.0249	89.7258	-929316.2368	-84276544.4597	-154065.2391	-9232501.5376	191921485.4739	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
542	50	0.0248	89.8915	-932753.5087	-82268943.1783	-150070.5826	-9076537.1004	186364779.4411	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
543	50	0.0247	90.0521	-936143.8757	-80336876.4836	-146229.8319	-8924949.0428	181055157.3859	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
544	50	0.0246	90.2077	-939488.5339	-78476418.452	-142534.9192	-8777550.0473	175977747.3248	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
545	50	0.0245	90.3585	-942788.6298	-76683908.565	-138978.323	-8634164.2309	171118813.5977	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
546	50	0.0244	90.5045	-946045.2628	-74955929.453	-135553.0225	-8494626.227	166465651.4806	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
547	50	0.0243	90.646	-949259.4885	-73289286.868	-132252.4561	-8358780.3587	162006493.2745	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
548	50	0.0242	90.783	-952432.3212	-71680991.6266	-129070.4844	-8226479.8907	157730424.4406	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
549	50	0.0241	90.9157	-955564.7361	-70128243.2968	-126001.3564	-8097586.3528	153627308.5489	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
550	50	0.024	91.0441	-958657.6719	-68628415.4352	-123039.6798	-7971968.9256	149687719.9805	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
551	50	0.0239	91.1684	-961712.0322	-67179042.2013	-120180.3925	-7849503.883	145902883.466	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
552	50	0.0238	91.2887	-964728.6884	-65777806.2017	-117418.7385	-7730074.0835	142264619.6625	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
553	50	0.0237	91.4051	-967708.4803	-64422527.4315	-114750.2443	-7613568.5075	138765296.0799	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
554	50	0.0236	91.5177	-970652.219	-63111153.1982	-112170.6987	-7499881.8333	135397782.7522	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
555	50	0.0235	91.6265	-973560.6872	-61841748.9274	-109676.134	-7388914.0504	132155412.1284	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
556	50	0.0234	91.7317	-976434.6416	-60612489.7594	-107262.808	-7280570.1042	129031942.7224	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
557	50	0.0233	91.8334	-979274.8137	-59421652.8585	-104927.1888	-7174759.57	126021526.1174	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
558	50	0.0233	91.9315	-982081.9114	-58267610.3641	-102665.9401	-7071396.3537	123118676.9703	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
559	50	0.0232	92.0264	-984856.6198	-57148822.9224	-100475.9077	-6970398.416	120318245.7021	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
560	50	0.0231	92.1179	-987599.6026	-56063833.7409	-98354.1076	-6871687.518	117615393.6002	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
561	50	0.023	92.2062	-990311.5031	-55011263.1193	-96297.7143	-6775188.9864	115005570.0858	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
562	50	0.0229	92.2913	-992992.9449	-53989803.41	-94304.0509	-6680831.4967	112484491.9321	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
563	50	0.0228	92.3734	-995644.5331	-52998214.3703	-92370.579	-6588546.8722	110048124.2402	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
564	50	0.0228	92.4525	-998266.8553	-52035318.8701	-90494.8903	-6498269.898	107692663.0024	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
565	50	0.0227	92.5286	-1000860.482	-51099998.9235	-88674.6983	-6409938.1476	105414519.1008	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
566	50	0.0226	92.6019	-1003425.9676	-50191192.017	-86907.8307	-6323491.823	103210303.6048	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
567	50	0.0225	92.6724	-1005963.8512	-49307887.7056	-85192.2222	-6238873.6048	101076814.2481	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
568	50	0.0224	92.7401	-1008474.6602	-48449123.7706	-83525.9071	-6156028.5074	99011022.1717	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
569	50	0.0224	92.8052	-1010958.8985	-47613986.1067	-81907.0182	-6074903.7727	97010063.7429	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
570	50	0.0223	92.8676	-1013417.0666	-46801601.662	-80333.7732	-5995448.7122	95071224.8637	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
571	50	0.0222	92.9275	-1015849.6484	-46011138.8715	-78804.4752	-5917614.6192	93191934.68	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
572	50	0.0222	92.9849	-1018257.1161	-45241804.5359	-77317.5062	-5841354.6556	91369755.6264	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
573	50	0.0221	93.0398	-1020639.9299	-44492841.6224	-75871.3225	-5766623.7527	89602375.0445	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
574	50	0.022	93.0924	-1022998.5389	-43763527.2122	-74464.4509	-5693378.5175	87887597.4172	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
575	50	0.0219	93.1426	-1025333.3818	-43053170.5849	-73095.484	-5621577.1454	86223337.1643	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
576	50	0.0219	93.1905	-1027644.8868	-42361111.4274	-71763.0775	-5551179.3373	84607611.9557	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
577	50	0.0218	93.2362	-1029933.4728	-41686718.1578	-70465.9459	-5482146.2221	83038536.4962	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
578	50	0.0217	93.2796	-1032199.5493	-41029386.3567	-69202.8597	-5414440.2832	81514316.7464	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
579	50	0.0217	93.321	-1034443.517	-40388537.2969	-67972.6423	-5348025.2889	80033244.5416	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
580	50	0.0216	93.3602	-1036665.7684	-39763616.5637	-66774.1671	-5282866.2278	78593692.5791	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
581	50	0.0215	93.3974	-1038866.6898	-39154092.4272	-65606.3543	-5218929.244	77194109.4182	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
582	50	0.0215	93.4326	-1041046.6507	-38559456.6289	-64468.172	-5156181.5893	75833017.0736	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
583	50	0.0214	93.4658	-1043206.0302	-37979218.5844	-63358.6255	-5094591.5431	74509002.3993	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
584	50	0.0213	93.4971	-1045345.1902	-37412909.1737	-62276.7639	-5034128.3847	73220718.0469	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
585	50	0.0213	93.5265	-1047464.4831	-36860078.371	-61221.6752	-4974762.3347	71966877.5254	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
586	50	0.0212	93.554	-1049564.2619	-36320292.6187	-60192.482	-4916464.4992	70746250.3023	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
587	50	0.0212	93.5798	-1051644.8717	-35793135.4327	-59188.3419	-4859206.8312	69557660.1121	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
588	50	0.0211	93.6038	-1053706.6528	-35278206.1802	-58208.445	-4802962.0839	68399981.6711	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
589	50	0.021	93.6261	-1055749.9403	-34775119.2726	-57252.0127	-4747703.7693	67272137.9265	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
590	50	0.021	93.6467	-1057775.065	-34283503.4022	-56318.2957	-4693406.1164	66173097.4709	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
591	50	0.0209	93.6656	-1059782.3536	-33803000.8186	-55406.5729	-4640044.0332	65101872.1134	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
592	50	0.0209	93.683	-1061772.1289	-33333266.6432	-54516.1497	-4587593.068	64057514.594	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
593	50	0.0208	93.6987	-1063744.7106	-32873968.218	-53646.3569	-4536029.3735	63039116.4315	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
594	50	0.0207	93.713	-1065700.4151	-32424784.4872	-52796.5491	-4485329.6711	62045805.8965	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
595	50	0.0207	93.7257	-1067639.5566	-31985405.4087	-51966.1042	-4435471.2169	61076746.0999	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
596	50	0.0206	93.737	-1069562.4467	-31555531.3942	-51154.4213	-4386431.7684	60131133.1881	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
597	50	0.0206	93.7468	-1071469.3953	-31134872.775	-50360.9204	-4338189.5518	59208194.6398	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
598	50	0.0205	93.7552	-1073360.7109	-30723149.2924	-49585.0413	-4290723.2306	58307187.655	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
599	50	0.0205	93.7623	-1075236.7008	-30320089.6113	-48826.2421	-4244011.8745	57427397.6313	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
600	50	0.0204	93.7681	-1077097.6719	-29925430.8539	-48083.9988	-4198034.9289	56568136.7212	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
601	50	0.0204	93.7725	-1078943.9334	-29538917.7795	-47357.8036	-4152772.1848	55728742.1808	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
602	50	0.0203	93.7757	-1080775.7867	-29160303.8449	-46647.1664	-4108203.7511	54908576.2056	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
603	50	0.0202	93.7776	-1082593.5419	-28789348.5779	-45951.6105	-4064310.0229	54107023.0073	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
604	50	0.0202	93.7784	-1084397.5076	-28425818.6484	-45270.6743	-4021071.6544	53323488.7672	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
605	50	0.0201	93.7779	-1086187.9937	-28069487.1248	-44603.9095	-3978469.5304	52557400.2439	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
606	50	0.0201	93.7764	-1087965.3125	-27720133.1078	-43950.881	-3936484.7378	51808203.7143	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
607	50	0.02	93.7737	-1089729.7785	-27377541.3765	-43311.1659	-3895098.5376	51075363.9646	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
608	50	0.02	93.77	-1091481.7097	-27041502.0469	-42684.3527	-3854292.3368	50358363.3268	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
609	50	0.0199	93.7652	-1093221.4273	-26711810.2404	-42070.0409	-3814047.6607	49656700.7604	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
610	50	0.0199	93.7595	-1094949.2567	-26388265.7641	-41467.8404	-3774346.1248	48969890.9729	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
611	50	0.0198	93.7528	-1096665.5281	-26070672.7984	-40877.3705	-3735169.4071	48297463.5796	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
612	50	0.0198	93.7451	-1098370.5769	-25758839.5955	-40298.26	-3696499.22	47638962.2983	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
613	50	0.0197	93.7365	-1100064.7443	-25452578.1844	-39730.1461	-3658317.2819	46993944.1773	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
614	50	0.0197	93.7271	-1101748.3782	-25151704.0845	-39172.674	-3620605.2898	46361978.8542	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
615	50	0.0196	93.7168	-1103421.8335	-24856036.0259	-38625.4964	-3583344.8902	45742647.8443	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
616	50	0.0196	93.7057	-1105085.4729	-24565395.6767	-38088.2733	-3546517.6514	45135543.8554	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
617	50	0.0195	93.6939	-1106739.6676	-24279607.3761	-37560.6707	-3510105.0343	44540270.1289	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
618	50	0.0195	93.6814	-1108384.7982	-23998497.8736	-37042.3612	-3474088.3642	43956439.8042	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
619	50	0.0194	93.6681	-1110021.2549	-23721896.0742	-36533.0225	-3438448.802	43383675.306	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
620	50	0.0194	93.6542	-1111649.4389	-23449632.7887	-36032.3379	-3403167.3149	42821607.7524	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
621	50	0.0194	93.6397	-1113269.7629	-23181540.4895	-35539.9949	-3368224.648	42269876.3834	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
622	50	0.0193	93.6246	-1114882.6518	-22917453.0715	-35055.6858	-3333601.295	41728128.0082	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
623	50	0.0193	93.6089	-1116488.5436	-22657205.6183	-34579.1063	-3299277.4692	41196016.4702	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
624	50	0.0192	93.5928	-1118087.8906	-22400634.174	-34109.9558	-3265233.0752	40673202.1299	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
625	50	0.0192	93.5762	-1119681.1597	-22147575.52	-33647.9368	-3231447.6798	40159351.3634	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
626	50	0.0191	93.5592	-1121268.8338	-21897866.9581	-33192.7544	-3197900.4839	39654136.0781	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
627	50	0.0191	93.5418	-1122851.4124	-21651346.0991	-32744.1161	-3164570.2948	39157233.2426	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
628	50	0.019	93.5241	-1124429.4129	-21407850.6589	-32301.7315	-3131435.4984	38668324.4329	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
629	50	0.019	93.0986	-1121095.5884	-22108638.0057	-33369.8069	-3304013.2119	39518257.3052	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
630	50	0.0189	93.0669	-1122496.0904	-21899772.2714	-32983.083	-3277620.4549	39080697.7324	"4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O"
